Register_ID;Country;Validation;Began;Ended;Duration in Days;Dead;Displaced;Main cause;Severity;Affected sq km;Magnitude;Longitude of Centroid X;Latitude of Centroid Y;M>6;Total annual floods M>6;M>4;Total annual floods M>4;Date Began;Total floods M>6;Total floods M>4
401;India;News;21/03/1990;22/03/1990;2;17;0;Torrential rain;1;90819;5.26;76.26;33.8;0;4;1;15;21/03/1990;83;350
400;USA;News;16/03/1990;24/03/1990;9;15;6000;Heavy rain;1;162225;6.16;-84.85;31.07;1;4;1;14;16/03/1990;83;349
399;Bangladesh;News;03/03/1990;05/03/1990;3;0;1200;Heavy rain;1;3191;3.98;92.14;21.31;0;3;0;13;03/03/1990;82;348
398;UK;News;26/02/1990;28/02/1990;3;17;2000;Heavy rain;2;118150;5.85;-1.25;52.26;0;3;1;13;26/02/1990;82;348
397;Peru;News;20/02/1990;23/02/1990;4;21;100;Heavy rain;1;132815;5.73;-72.94;-13.48;0;3;1;12;20/02/1990;82;347
396;Turkey;News;18/02/1990;20/02/1990;3;18;0;Heavy rain;1;175659;5.72;39.31;38.92;0;3;1;11;18/02/1990;82;346
395;France;News;15/02/1990;17/02/1990;3;14;0;Avalanche related;1;9562;4.46;6.48;45.61;0;3;1;10;15/02/1990;82;345
394;West Germany;News;14/02/1990;16/02/1990;3;3;50;Heavy rain;1;35635;5.03;8.97;48.62;0;3;1;9;14/02/1990;82;344
393;Iran;News;11/02/1990;16/02/1990;6;11;15000;Heavy rain;1;28583;5.23;60.85;25.92;0;3;1;8;11/02/1990;82;343
392;UK;News;26/01/1990;10/02/1990;16;47;0;Heavy rain;2;46968;6.18;-3.23;52.8;1;3;1;7;26/01/1990;82;342
391;Indonesia;News;26/01/1990;01/02/1990;7;189;45000;Monsoonal rain;1;23642;5.22;110.48;-7.13;0;2;1;6;26/01/1990;81;341
390;USA;News;26/01/1990;30/01/1990;5;0;150;Heavy rain;1;7562;4.58;-91.12;30.62;0;2;1;5;26/01/1990;81;340
389;Tunisia;News;20/01/1990;01/02/1990;13;25;152000;Heavy rain;1;127703;6.22;9.45;33.21;1;2;1;4;20/01/1990;81;339
388;Guam;News;14/01/1990;15/01/1990;2;0;0;Tropical cyclone;1;578;3.06;144.78;13.45;0;1;0;3;14/01/1990;80;338
387;Paraguay;News;14/01/1990;14/03/1990;60;0;120000;Heavy rain;1;36791;6.34;-56.66;-26.69;1;1;1;3;14/01/1990;80;338
386;USA;News;09/01/1990;11/01/1990;3;4;3000;Heavy rain;2;86747;5.72;-123.09;45.01;0;0;1;2;09/01/1990;79;337
385;Sri Lanka;News;03/01/1990;14/01/1990;12;33;150612;Heavy rain;1;55380;5.82;80.82;7.6;0;0;1;1;03/01/1990;79;336
384;USA;News;15/12/1989;15/01/1990;32;0;0;Heavy rain;1;15159;5.69;-152.61;61.27;0;20;1;100;15/12/1989;79;335
383;Brazil;News;10/12/1989;31/12/1989;22;35;200000;Heavy rain;1;2339268;7.71;-41.37;-7.82;1;20;1;99;10/12/1989;79;334
382;Tanzania;News;17/12/1989;25/12/1989;9;1;0;Heavy rain;1;69915;5.8;37.81;-11.29;0;19;1;98;17/12/1989;78;333
381;Taiwan;News;16/12/1989;18/12/1989;3;0;0;Heavy rain;1;1557;3.67;121.52;24.99;0;19;0;97;16/12/1989;78;332
380;Sri Lanka;News;19/11/1989;06/12/1989;18;4;0;Heavy rain;1;15519;5.45;80.49;6.66;0;19;1;97;19/11/1989;78;332
379;North Korea;News;07/11/1989;11/11/1989;5;0;0;Heavy rain;1;3324;4.22;125.93;38.99;0;19;1;96;07/11/1989;78;331
378;Somalia;News;06/11/1989;14/11/1989;9;0;0;Heavy rain;1;29030;5.42;44.29;1.46;0;19;1;95;06/11/1989;78;330
377;Thailand;News;03/11/1989;10/11/1989;8;304;150000;Tropical cyclone;1;44228;5.55;99.03;9.92;0;19;1;94;03/11/1989;78;329
376;Philippines;News;03/11/1989;08/11/1989;6;30;0;Tropical cyclone;1;11864;4.85;125.69;7.39;0;19;1;93;03/11/1989;78;328
375;Russia;News;18/10/1989;25/10/1989;8;2;0;Heavy rain;1;102165;5.91;133.21;49.88;0;19;1;92;18/10/1989;78;327
374;Philippines;News;10/09/1989;12/09/1989;3;17;3000;Tropical cyclone;1;36938;5.04;120.74;16.69;0;19;1;91;10/09/1989;78;326
373;China;News;02/10/1989;05/10/1989;4;31;0;Tropical cyclone;1;18207;4.86;109.99;19.15;0;19;1;90;02/10/1989;78;325
372;USA;News;15/10/1989;16/10/1989;2;2;0;Tropical cyclone;1;6299;4.1;-94.54;29.57;0;19;1;89;15/10/1989;78;324
371;Philippines;News;06/10/1989;10/10/1989;5;45;8846;Tropical cyclone;1;5324;4.43;121.86;18.05;0;19;1;88;06/10/1989;78;323
370;Philippines;News;23/09/1989;25/09/1989;3;2;0;Heavy rain;1;1322;3.6;121.06;14.65;0;19;0;87;23/09/1989;78;322
369;Antigua;News;18/09/1989;21/09/1989;4;14;50000;Tropical cyclone;1;6053;4.38;-62.95;17.57;0;19;1;87;18/09/1989;78;322
368;Pakistan;News;17/09/1989;19/09/1989;3;7;0;Tropical cyclone;1;129477;5.59;68.95;26.16;0;19;1;86;17/09/1989;78;321
367;Oman;News;14/09/1989;16/09/1989;3;2;0;Torrential rain;1;72162;5.34;56.18;19.24;0;19;1;85;14/09/1989;78;320
366;Brazil;News;10/09/1989;13/09/1989;4;12;10000;Heavy rain;1;193154;5.89;-51.4;-24.59;0;19;1;84;10/09/1989;78;319
365;Taiwan;News;12/09/1989;17/09/1989;6;11;100;Tropical cyclone;1;17494;5.02;120.66;23.14;0;19;1;83;12/09/1989;78;318
364;Nepal;News;08/09/1989;12/09/1989;5;16;0;Heavy rain;1;6396;4.5;81.25;29.6;0;19;1;82;08/09/1989;78;317
363;Nepal;News;01/09/1989;25/09/1989;25;59;3000;Heavy rain;1;15796;5.6;87.45;27.14;0;19;1;81;01/09/1989;78;316
362;Mexico;News;09/09/1989;24/09/1989;16;22;21063;Tropical cyclone;1;249826;6.6;-93.77;17.92;1;19;1;80;09/09/1989;78;315
361;Malawi;News;08/09/1989;18/09/1989;11;2;0;Heavy rain;1;35414;5.59;34.69;-15.19;0;18;1;79;08/09/1989;77;314
360;India;News;03/09/1989;10/09/1989;8;7;0;Heavy rain;1;204979;6.21;80.86;26.44;1;18;1;78;03/09/1989;77;313
359;Japan;News;02/09/1989;05/09/1989;4;7;18000;Heavy rain;1;10377;4.62;130.68;32.75;0;17;1;77;02/09/1989;76;312
358;Ghana;News;25/08/1989;29/08/1989;5;2;400;Heavy rain;1;15897;4.9;-0.78;9.5;0;17;1;76;25/08/1989;76;311
357;Japan;News;25/08/1989;28/08/1989;4;5;6400;Heavy rain;1;31704;5.1;139.82;35.67;0;17;1;75;25/08/1989;76;310
356;Iran;News;22/08/1989;25/08/1989;4;6;0;Heavy rain;1;96595;5.59;58.83;27.92;0;17;1;74;22/08/1989;76;309
355;Iran;News;17/08/1989;19/08/1989;3;1;0;Heavy rain;1;56832;5.23;45.56;37.55;0;17;1;73;17/08/1989;76;308
354;Djibouti;News;09/08/1989;25/08/1989;17;0;0;Heavy rain;1;11890;5.31;42.7;11.66;0;17;1;72;09/08/1989;76;307
353;Iran;News;07/08/1989;10/08/1989;4;0;300000;Heavy rain;1;15985;4.81;61.11;30.95;0;17;1;71;07/08/1989;76;306
352;Philippines;News;09/08/1989;14/08/1989;6;112;0;Heavy rain;1;20683;5.09;125.21;11.81;0;17;1;70;09/08/1989;76;305
351;Indonesia;News;09/08/1989;13/08/1989;5;0;0;Heavy rain;1;98706;5.69;101.91;0.65;0;17;1;69;09/08/1989;76;304
350;Burundi;News;07/08/1989;09/08/1989;3;0;0;Tropical cyclone;1;1332;3.6;29.41;-3.48;0;17;0;68;07/08/1989;76;303
349;Bermuda;News;06/08/1989;07/08/1989;2;0;60;Tropical cyclone;1;53;2.03;-64.75;32.32;0;17;0;68;06/08/1989;76;303
348;Pakistan;News;29/07/1989;07/08/1989;10;53;0;Monsoonal rain;1;331514;6.52;71.11;28.89;1;17;1;68;29/07/1989;76;303
347;USA;News;04/08/1989;07/08/1989;4;0;0;Heavy rain;1;54974;5.34;-87.14;37.19;0;16;1;67;04/08/1989;75;302
346;USSR;News;27/07/1989;07/08/1989;12;17;0;Heavy rain;2;22856;5.74;134.25;45.7;0;16;1;66;27/07/1989;75;301
345;Bangladesh;News;01/08/1989;07/08/1989;7;200;600000;Monsoonal rain;1;9525;4.82;91.57;24.62;0;16;1;65;01/08/1989;75;300
344;Namibia;News;31/07/1989;03/08/1989;4;2;0;Heavy rain;1;117989;5.67;17.44;-26.94;0;16;1;64;31/07/1989;75;299
343;Vietnam;News;25/07/1989;31/07/1989;7;102;369200;Tropical cyclone;1;10734;4.88;105.26;19.95;0;16;1;63;25/07/1989;75;298
342;Indonesia;News;31/07/1989;02/08/1989;3;8;0;Heavy rain;1;3532;4.03;106.97;-6.18;0;16;1;62;31/07/1989;75;297
341;Fiji;News;29/07/1989;02/08/1989;5;15;0;Heavy rain;1;5952;4.47;178.08;-17.96;0;16;1;61;29/07/1989;75;296
340;South Korea;News;28/07/1989;31/07/1989;4;21;40000;Tropical cyclone;1;1068;3.63;128.99;35.24;0;16;0;60;28/07/1989;75;295
339;China;News;20/07/1989;29/07/1989;10;104;20000;Tropical cyclone;1;215083;6.33;119.58;27.35;1;16;1;60;20/07/1989;75;295
338;Sri Lanka;News;27/07/1989;31/07/1989;5;160;0;Monsoonal rain;1;8033;4.6;81.32;7.72;0;15;1;59;27/07/1989;74;294
337;Taiwan;News;26/07/1989;30/07/1989;5;16;152;Heavy rain;1;15552;4.89;120.51;23.89;0;15;1;58;26/07/1989;74;293
336;China;News;27/07/1989;20/09/1989;56;3000;0;Heavy rain;1;70237;6.59;107.28;30.28;1;15;1;57;27/07/1989;74;292
335;Nepal;News;22/07/1989;27/07/1989;6;29;900;Heavy rain;1;91479;5.74;85.13;27.8;0;14;1;56;22/07/1989;73;291
334;India;News;05/07/1989;10/08/1989;37;31;32000;Monsoonal rain;2;112816;6.92;92.83;24.87;1;14;1;55;05/07/1989;73;290
333;South Korea;News;25/07/1989;29/07/1989;5;131;1200000;Tropical cyclone;1;5882;4.47;127.23;37.51;0;13;1;54;25/07/1989;72;289
332;Bangladesh;News;06/07/1989;23/07/1989;18;1;0;Heavy rain;1;4688;4.93;91.67;24.53;0;13;1;53;06/07/1989;72;288
331;China;News;18/07/1989;26/07/1989;9;63;0;Monsoonal rain;1;192272;6.24;126.47;43.56;1;13;1;52;18/07/1989;72;287
330;India;News;22/07/1989;31/07/1989;10;780;0;Monsoonal rain;1;905209;6.96;76.47;15.18;1;12;1;51;22/07/1989;71;286
329;China;News;21/07/1989;31/07/1989;11;24;16000;Heavy rain;1;12533;5.14;133.03;45.87;0;11;1;50;21/07/1989;70;285
328;China;News;20/07/1989;25/07/1989;6;0;0;Tropical cyclone;1;85600;5.71;120.8;31.08;0;11;1;49;20/07/1989;70;284
327;China;News;19/07/1989;27/07/1989;9;3;0;Heavy rain;1;7717;4.84;116.93;32.4;0;11;1;48;19/07/1989;70;283
326;China;News;16/07/1989;27/07/1989;12;107;1413;Heavy rain;1;8441;5.01;101.94;36.39;0;11;1;47;16/07/1989;70;282
325;Philippines;News;16/07/1989;20/07/1989;5;26;186000;Tropical cyclone;1;46659;5.37;121.44;17.33;0;11;1;46;16/07/1989;70;281
324;China;News;10/07/1989;17/07/1989;8;50;48000;Heavy rain;1;207057;6.22;106.76;39.13;1;11;1;45;10/07/1989;70;280
323;Sri Lanka;News;11/07/1989;16/07/1989;6;14;20000;Heavy rain;1;4308;4.41;80.43;6.91;0;10;1;44;11/07/1989;69;279
322;China;News;07/07/1989;20/07/1989;14;50;410000;Heavy rain;1;19170;5.43;108.44;23.25;0;10;1;43;07/07/1989;69;278
321;China;News;11/07/1989;23/07/1989;13;814;0;Heavy rain;1;321490;6.62;104.28;30.76;1;10;1;42;11/07/1989;69;277
320;China;News;30/06/1989;20/07/1989;21;18;22400;Heavy rain;1;178425;6.57;111.73;27.51;1;9;1;41;30/06/1989;68;276
319;China;News;06/07/1989;10/07/1989;5;1377;0;Heavy rain;1;1006;3.7;114.15;22.27;0;8;0;40;06/07/1989;67;275
318;Brazil;News;27/07/1989;31/07/1989;5;36;45000;Heavy rain;1;179799;5.95;-53.49;-22.02;0;8;1;40;27/07/1989;67;275
317;China;News;03/07/1989;07/07/1989;5;38;30000;Heavy rain;1;4579;4.36;119.4;29.08;0;8;1;39;03/07/1989;67;274
316;Bangladesh;News;03/07/1989;05/07/1989;3;2;20000;Monsoonal rain;1;33666;5;90.93;23.6;0;8;1;38;03/07/1989;67;273
315;Venezuela;News;01/07/1989;10/07/1989;10;0;0;Heavy rain;1;1586;4.2;-66.52;10.51;0;8;1;37;01/07/1989;67;272
314;China;News;21/06/1989;30/06/1989;10;28;0;Heavy rain;1;8668;4.94;107.03;24.83;0;8;1;36;21/06/1989;67;271
313;Peru;News;25/06/1989;29/06/1989;5;0;0;Heavy rain;1;21796;5.04;-80.53;-5.55;0;8;1;35;25/06/1989;67;270
312;Brazil;News;05/07/1989;16/07/1989;12;33;410000;Heavy rain;2;27546;5.82;-36.7;-9.66;0;8;1;34;05/07/1989;67;269
311;Chile;News;19/06/1989;21/06/1989;3;0;0;Heavy rain;1;10675;4.51;-70.66;-33.45;0;8;1;33;19/06/1989;67;268
310;Brazil;News;16/06/1989;18/06/1989;3;9;0;Heavy rain;1;7980;4.38;-43.47;-22.59;0;8;1;32;16/06/1989;67;267
309;China;News;15/06/1989;30/06/1989;16;3;0;Heavy rain;1;122520;6.29;96.01;34.58;1;8;1;31;15/06/1989;67;266
308;Brazil;News;01/06/1989;26/06/1989;26;0;0;Heavy rain;1;2734940;7.85;-38.15;-7.19;1;7;1;30;01/06/1989;66;265
307;Sri Lanka;News;30/05/1989;11/06/1989;13;315;300000;Heavy rain;1;2735;4.55;80.35;7.12;0;6;1;29;30/05/1989;65;264
306;Phillipines;News;01/06/1989;08/06/1989;8;11;4000;Heavy rain;1;3946;4.5;126.07;8.9;0;6;1;28;01/06/1989;65;263
305;China;News;21/05/1989;05/06/1989;16;84;1000000;Tropical cyclone;1;90099;6.16;113.71;22.88;1;6;1;27;21/05/1989;65;262
304;USA;News;02/06/1989;05/06/1989;4;270;175000;Heavy rain;1;320835;6.11;-93.41;37.25;1;5;1;26;02/06/1989;64;261
303;Vietnam;News;23/05/1989;31/05/1989;9;140;150000;Tropical cyclone;2;18573;5.52;108.07;15.74;0;4;1;25;23/05/1989;63;260
302;USA;News;24/05/1989;26/05/1989;3;151;336000;Extra-tropical cyclone;1;8897;4.43;-73.14;44.25;0;4;1;24;24/05/1989;63;259
301;USA;News;15/05/1989;20/05/1989;6;6;400;Heavy rain;1;185648;6.05;-95.42;31.64;1;4;1;23;15/05/1989;63;258
300;Georgia;News;18/04/1989;30/04/1989;13;52;20000;Rain and snowmelt;1;3020;4.59;42.07;41.65;0;3;1;22;18/04/1989;62;257
299;Djibouti;News;07/04/1989;12/04/1989;6;9;150000;Heavy rain;1;17356;5.02;42.58;11.61;0;3;1;21;07/04/1989;62;256
298;USA;News;09/04/1989;19/04/1989;11;45;306000;Heavy rain;2;154569;6.53;-120.67;43.82;1;3;1;20;09/04/1989;62;255
297;Brazil;News;08/04/1989;15/04/1989;8;34;4080;Heavy rain;1;403770;6.51;-35.61;-6.46;1;2;1;19;08/04/1989;61;254
296;Australia;News;04/04/1989;08/04/1989;5;2;1000;Tropical Cyclone;1;51942;5.41;147.04;-20.19;0;1;1;18;04/04/1989;60;253
295;USA;News;29/03/1989;01/04/1989;4;1;0;Heavy rain;1;100391;5.6;-91.32;32.56;0;1;1;17;29/03/1989;60;252
294;USA;News;26/03/1989;11/04/1989;17;3;0;Heavy rain;1;10934;5.27;-95.01;38.39;0;1;1;16;26/03/1989;60;251
293;Yemen;News;19/03/1989;01/05/1989;44;53;80000;Monsoon rain;1;58565;6.41;50;15.98;1;1;1;15;19/03/1989;60;250
292;USA;News;18/03/1989;27/03/1989;10;15;0;Heavy rain;1;2594;4.41;-82.01;39.88;0;0;1;14;18/03/1989;59;249
291;Malawi;News;09/03/1989;15/03/1989;7;6;37000;Heavy rain;2;9169;5.11;34.98;-16.3;0;0;1;13;09/03/1989;59;248
290;Indonesia;News;21/02/1989;27/02/1989;7;3;15000;Heavy rain;1;18962;5.12;109.61;-7.27;0;0;1;12;21/02/1989;59;247
289;Peru;News;16/02/1989;22/02/1989;7;60;1000;Heavy rain;1;2957;4.32;-76.78;-11.53;0;0;1;11;16/02/1989;59;246
288;USA;News;13/02/1989;18/02/1989;6;5;0;Heavy rain;1;2609;4.19;-111.95;33.03;0;0;1;10;13/02/1989;59;245
287;USA;News;11/02/1989;13/02/1989;3;7;17000;Heavy rain;1;31247;4.97;-79.65;38.03;0;0;1;9;11/02/1989;59;244
286;Namibia;News;08/02/1989;12/02/1989;5;6;0;Heavy rain;1;124184;5.79;17.58;-27.31;0;0;1;8;08/02/1989;59;243
285;Mexico;News;05/02/1989;08/02/1989;4;0;0;Heavy rain;1;375;3.18;-99.97;25.04;0;0;0;7;05/02/1989;59;242
284;Zambia;News;01/02/1989;10/02/1989;10;8;20000;Heavy rain;1;4549;4.66;28.28;-15.48;0;0;1;7;01/02/1989;59;242
283;USA;News;01/02/1989;02/02/1989;2;7;4000;Torrential rain;1;25065;4.7;-80.59;25.96;0;0;1;6;01/02/1989;59;241
282;Yugoslavia;News;26/01/1989;02/02/1989;8;72;500000;Heavy rain;1;40947;5.52;17.76;43.8;0;0;1;5;26/01/1989;59;240
281;Phillipines;News;25/01/1989;08/02/1989;15;72;551051;Monsoonal rain;1;35395;5.73;125.36;11.23;0;0;1;4;25/01/1989;59;239
280;Spain;News;25/01/1989;01/02/1989;8;0;0;Heavy rain;1;6648;4.73;-0.44;39.49;0;0;1;3;25/01/1989;59;238
279;Portugal;News;22/01/1989;10/02/1989;20;2;20000;Heavy rain;1;3134;4.8;-8.61;39.24;0;0;1;2;22/01/1989;59;237
278;Indonesia;News;17/01/1989;27/01/1989;11;35;137000;Tropical cyclone;1;841;3.97;104.64;-4.21;0;0;0;1;17/01/1989;59;236
277;#N/A;News;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;#N/A;#N/A;0;0;0;1;#N/A;59;236
276;Scotland;News;14/01/1989;17/01/1989;4;0;3000;Heavy rain;1;1309;3.72;-4.5;57.29;0;0;0;1;14/01/1989;59;236
275;New Caledonia;News;02/01/1989;08/01/1989;7;196;532000;Tropical cyclone;1;18853;5.12;165.5;-21.24;0;0;1;1;02/01/1989;59;236
274;Venezuela;News;01/01/1989;08/01/1989;8;8;553;Heavy rain;1;521;3.62;-66.68;10.57;0;0;0;0;01/01/1989;59;235
273;South Africa;News;01/01/1989;02/01/1989;2;2;0;Tropical cyclone;1;2094;3.62;30.33;-28.48;0;0;0;0;01/01/1989;59;235
272;Indonesia;News;17/12/1988;19/12/1988;3;40;0;Torrential rain;1;7438;4.35;109.96;-6.93;0;25;1;88;17/12/1988;59;235
271;Gabon?;News;28/11/1988;03/12/1988;6;0;0;Torrential rain;1;70725;5.63;10.57;-0.87;0;25;1;87;28/11/1988;59;234
270;Uganda;News;23/11/1988;07/12/1988;15;0;5000;Torrential rain;1;14344;5.33;30.26;0.18;0;25;1;86;23/11/1988;59;233
269;Thailand;News;20/11/1988;01/12/1988;12;386;301000;Torrential rain;2;96668;6.37;99.82;8.3;1;25;1;85;20/11/1988;59;232
268;Indonesia?;News;18/11/1988;19/11/1988;2;28;0;Heavy rain;1;22307;4.65;98.04;3.36;0;24;1;84;18/11/1988;58;231
267;Spain?;News;12/11/1988;13/11/1988;2;5;800;Heavy rain;1;2651;3.72;-0.56;39.71;0;24;0;83;12/11/1988;58;230
266;Philippines;News;04/11/1988;08/11/1988;5;255;1000000;Tropical cyclone;1;10610;4.72;123.27;13.66;0;24;1;83;04/11/1988;58;230
265;Indonesia?;News;05/11/1988;07/11/1988;3;20;1200;Heavy rain;1;786;3.37;121.64;-8.81;0;24;0;82;05/11/1988;58;229
264;China?;News;28/10/1988;30/10/1988;3;0;10000;Tropical cyclone;1;5372;4.21;110.43;19.61;0;24;1;82;28/10/1988;58;229
263;Nigeria?;News;27/10/1988;28/10/1988;2;10;12000;Heavy rain;1;2833;3.75;6.31;4.97;0;24;0;81;27/10/1988;58;228
262;Philippines;News;22/10/1988;26/10/1988;5;181;60000;Tropical cyclone;1;5344;4.43;125.76;8.57;0;24;1;81;22/10/1988;58;228
261;Columbia?;News;18/10/1988;25/10/1988;8;135;407000;Tropical cyclone;1;62663;5.7;-83.87;12.49;0;24;1;80;18/10/1988;58;227
260;Vietnam;News;10/10/1988;20/10/1988;11;100;500000;Tropical cyclone;1;39063;5.63;106.5;17.69;0;24;1;79;10/10/1988;58;226
259;Guatemala?;News;16/10/1988;17/10/1988;2;0;6000;Heavy rain;1;369;2.87;-90.53;16.02;0;24;0;78;16/10/1988;58;225
258;Ghana?;News;01/10/1988;11/10/1988;11;0;3000;Heavy rain;1;102162;6.05;-1.18;9.63;1;24;1;78;01/10/1988;58;225
257;Nigeria;News;21/09/1988;05/10/1988;15;0;70000;Dam/Levy break or release;1;8884;5.12;7.1;6.38;0;23;1;77;21/09/1988;57;224
256;France?;News;03/10/1988;03/10/1988;1;10;300;Torrential rain;1;717;2.86;4.36;43.81;0;23;0;76;03/10/1988;57;223
255;India?;News;03/10/1988;04/10/1988;2;23;0;Heavy rain;1;605;3.08;72.9;19.11;0;23;0;76;03/10/1988;57;223
254;Taiwan?;News;21/09/1988;03/10/1988;13;0;0;Heavy rain;1;7300;4.98;121.52;24;0;23;1;76;21/09/1988;57;223
253;India;News;21/09/1988;08/10/1988;18;731;1250000;Heavy rain;2;268529;6.99;75.05;30.93;1;23;1;75;21/09/1988;57;222
252;China;News;20/09/1988;26/09/1988;7;9;51000;Tropical cyclone;1;100699;5.85;118.35;25.74;0;22;1;74;20/09/1988;56;221
251;Thailand?;News;18/09/1988;05/10/1988;18;19;16000;Torrential rain;1;243172;6.64;101.51;16.08;1;22;1;73;18/09/1988;56;220
250;Nepal?;News;20/09/1988;21/09/1988;2;106;56;Torrential rain;1;27591;4.74;82.46;28.78;0;21;1;72;20/09/1988;55;219
249;Nigeria;News;14/09/1988;26/09/1988;13;7;136000;Torrential rain;1;71964;5.97;2.41;9.51;0;21;1;71;14/09/1988;55;218
248;Mexico;News;10/09/1988;18/09/1988;9;237;821400;Tropical cyclone;2;105084;6.28;-88.62;20.92;1;21;1;70;10/09/1988;55;217
247;USA;News;06/09/1988;09/09/1988;4;7;1000;Heavy rain;2;6517;4.72;-82.45;27.77;0;20;1;69;06/09/1988;54;216
246;China?;News;05/09/1988;14/09/1988;10;0;100000;Heavy rain;2;47835;5.98;112.44;29.15;0;20;1;68;05/09/1988;54;215
245;USSR;News;06/09/1988;06/09/1988;1;0;0;Torrential rain;1;47419;4.68;110.35;52.3;0;20;1;67;06/09/1988;54;214
244;Mexico;News;02/09/1988;06/09/1988;5;31;30000;Tropical cyclone;1;12601;4.8;-97.56;20.71;0;20;1;66;02/09/1988;54;213
243;Mexico;News;01/09/1988;05/09/1988;5;17;20000;Tropical cyclone;1;25820;5.11;-93.46;15.75;0;20;1;65;01/09/1988;54;212
242;Niger?;News;02/09/1988;03/09/1988;2;13;7000;Heavy rain;2;88396;5.55;2.33;13.48;0;20;1;64;02/09/1988;54;211
241;Senegal?;News;02/09/1988;02/09/1988;1;4;2400;Heavy rain;1;1308;3.12;-17;14.73;0;20;0;63;02/09/1988;54;210
240;Columbia?;News;27/08/1988;03/09/1988;8;0;100000;Heavy rain;1;158846;6.1;-75.06;7.46;1;20;1;63;27/08/1988;54;210
239;Iran?;News;25/08/1988;25/08/1988;1;25;0;Heavy rain;1;1150;3.06;52.29;35.55;0;19;0;62;25/08/1988;53;209
238;China?;News;31/08/1988;06/09/1988;7;58;300000;Heavy rain;2;50318;5.85;110.8;23.52;0;19;1;62;31/08/1988;53;209
237;El Savador;News;25/08/1988;29/08/1988;5;50;25850;Heavy rain;1;17910;4.95;-88.85;13.63;0;19;1;61;25/08/1988;53;208
236;Chad;News;20/08/1988;06/09/1988;18;51;58000;Heavy rain;1;562932;7.01;20.83;12.22;1;19;1;60;20/08/1988;53;207
235;Niger?;News;18/08/1988;25/08/1988;8;0;300000;Heavy rain;2;744049;7.08;7.86;15.57;1;18;1;59;18/08/1988;52;206
234;Pakistan?;News;18/08/1988;25/08/1988;8;0;200000;Torrential rain;1;33008;5.42;68.04;25.68;0;17;1;58;18/08/1988;51;205
233;China?;News;23/08/1988;24/08/1988;2;0;10000;Heavy rain;1;16810;4.53;117.95;37.41;0;17;1;57;23/08/1988;51;204
232;Mexico?;News;22/08/1988;23/08/1988;2;18;130000;Torrential rain;1;2219;3.65;-104.5;21.58;0;17;0;56;22/08/1988;51;203
231;Burkina Faso;News;21/08/1988;02/09/1988;13;11;6000;Heavy rain;1;135871;6.25;-4.2;11.55;1;17;1;56;21/08/1988;51;203
230;Nigeria?;News;22/08/1988;22/08/1988;1;0;10000;Heavy rain;1;1234;3.09;7.09;4.55;0;16;0;55;22/08/1988;50;202
229;Uganda?;News;11/08/1988;25/08/1988;15;5;0;Torrential rain;1;55984;5.92;32.92;2.69;0;16;1;55;11/08/1988;50;202
228;India;News;23/08/1988;15/09/1988;24;876;2000;Monsoonal rain;1;626872;7.18;86.54;26.5;1;16;1;54;23/08/1988;50;201
227;Bangladesh?;News;20/08/1988;03/10/1988;45;0;0;Monsoonal rain;2;138855;7.1;90.35;23.82;1;15;1;53;20/08/1988;49;200
226;China?;News;09/08/1988;18/08/1988;10;34;80000;Heavy rain;1;153101;6.18;114.49;34.29;1;14;1;52;09/08/1988;48;199
225;Nigeria?;News;07/08/1988;20/08/1988;14;53;0;Heavy rain;2;60618;6.23;9.1;11.87;1;13;1;51;07/08/1988;47;198
224;Venezuela;News;16/08/1988;23/08/1988;8;10;12000;Heavy rain;1;145563;6.07;-63.57;8.83;1;12;1;50;16/08/1988;46;197
223;China?;News;13/08/1988;14/08/1988;2;163;12000;Heavy rain;1;7256;4.16;110.23;35.99;0;11;1;49;13/08/1988;45;196
222;Nicaragua?;News;09/08/1988;16/08/1988;8;0;25000;Heavy rain;1;12585;5;-83.92;14.45;0;11;1;48;09/08/1988;45;195
221;Mexico?;News;13/08/1988;15/08/1988;3;0;4000;Torrential rain;1;10351;4.49;-96.02;18.4;0;11;1;47;13/08/1988;45;194
220;Taiwan?;News;14/08/1988;17/08/1988;4;15;10000;Heavy rain;2;11241;4.95;120.45;23.37;0;11;1;46;14/08/1988;45;193
219;China?;News;10/08/1988;15/08/1988;6;10;64000;Torrential rain;1;53818;5.51;124.93;50.4;0;11;1;45;10/08/1988;45;192
218;China;News;07/08/1988;08/08/1988;2;117;188000;Tropical cyclone;1;12334;4.39;121;30.16;0;11;1;44;07/08/1988;45;191
217;Sudan;News;05/08/1988;10/09/1988;37;91;2000000;Heavy rain;2;354132;7.42;34.2;15.08;1;11;1;43;05/08/1988;45;190
216;China?;News;06/08/1988;06/08/1988;1;50;30000;Heavy rain;1;36878;4.57;112.51;37.9;0;10;1;42;06/08/1988;44;189
215;USSR;News;03/08/1988;04/08/1988;2;0;0;Torrential rain;1;257907;5.71;91.81;59.71;0;10;1;41;03/08/1988;44;188
214;India?;News;31/07/1988;02/08/1988;3;50;0;Heavy rain;1;94872;5.45;80.71;18.43;0;10;1;40;31/07/1988;44;187
213;Venezuela?;News;31/07/1988;31/07/1988;1;2;0;Heavy rain;1;910;2.96;-68.43;10.96;0;10;0;39;31/07/1988;44;186
